seq_num,folder,frame_num,crop_index,label,send_timestamp
1168,MVI_20064,41,8,0,1782339392.3553636
1169,MVI_20064,41,9,0,1782339392.3956811
1170,MVI_20064,41,10,0,1782339392.4352775
1171,MVI_20064,41,11,0,1782339392.4754007
1172,MVI_20064,41,12,0,1782339392.515261
1173,MVI_20064,41,13,0,1782339392.5552669
1174,MVI_20064,42,0,0,1782339392.6047988
1175,MVI_20064,42,1,0,1782339392.6352808
1176,MVI_20064,42,2,0,1782339392.6753402
1177,MVI_20064,42,3,1,1782339392.7154748
1178,MVI_20064,42,4,0,1782339392.7552876
1179,MVI_20064,42,5,0,1782339392.7952766
1180,MVI_20064,42,6,0,1782339392.835383
1181,MVI_20064,42,7,0,1782339392.8754482
1182,MVI_20064,42,8,0,1782339392.9153097
1183,MVI_20064,42,9,0,1782339392.9552689
1184,MVI_20064,42,10,0,1782339392.9953883
1185,MVI_20064,42,11,0,1782339393.0352936
1186,MVI_20064,42,12,0,1782339393.075395
1187,MVI_20064,42,13,0,1782339393.1153772
1188,MVI_20064,43,0,0,1782339393.1627414
1189,MVI_20064,43,1,0,1782339393.1953924
1190,MVI_20064,43,2,0,1782339393.2352977
1191,MVI_20064,43,3,1,1782339393.275366
1192,MVI_20064,43,4,0,1782339393.315414
1193,MVI_20064,43,5,0,1782339393.3553963
1194,MVI_20064,43,6,0,1782339393.3952777
1195,MVI_20064,43,7,0,1782339393.435224
1196,MVI_20064,43,8,0,1782339393.4753797
1197,MVI_20064,43,9,0,1782339393.5153337
1198,MVI_20064,43,10,0,1782339393.555258
1199,MVI_20064,43,11,0,1782339393.595415
1200,MVI_20064,43,12,0,1782339393.6353834
1201,MVI_20064,43,13,0,1782339393.67524
1202,MVI_20064,44,0,0,1782339393.7214296
1203,MVI_20064,44,1,0,1782339393.7553213
1204,MVI_20064,44,2,0,1782339393.7953339
1205,MVI_20064,44,3,1,1782339393.8353908
1206,MVI_20064,44,4,0,1782339393.8753908
1207,MVI_20064,44,5,0,1782339393.91538
1208,MVI_20064,44,6,0,1782339393.9554126
1209,MVI_20064,44,7,0,1782339393.995252
1210,MVI_20064,44,8,0,1782339394.0353625
1211,MVI_20064,44,9,0,1782339394.07527
1212,MVI_20064,44,10,0,1782339394.1154191
1213,MVI_20064,44,11,0,1782339394.1553254
1214,MVI_20064,44,12,0,1782339394.1952772
1215,MVI_20064,44,13,0,1782339394.2353694
1216,MVI_20064,45,0,0,1782339394.2829454
1217,MVI_20064,45,1,0,1782339394.3154173
1218,MVI_20064,45,2,0,1782339394.355274
1219,MVI_20064,45,3,1,1782339394.3952382
1220,MVI_20064,45,4,0,1782339394.4353828
1221,MVI_20064,45,5,0,1782339394.4752727
1222,MVI_20064,45,6,0,1782339394.5153742
1223,MVI_20064,45,7,0,1782339394.5552251
1224,MVI_20064,45,8,0,1782339394.595388
1225,MVI_20064,45,9,0,1782339394.635347
1226,MVI_20064,45,10,0,1782339394.6753979
1227,MVI_20064,45,11,0,1782339394.7152228
1228,MVI_20064,45,12,0,1782339394.7554243
1229,MVI_20064,45,13,0,1782339394.7955024
1230,MVI_20064,46,0,0,1782339394.8455777
1231,MVI_20064,46,1,0,1782339394.875276
1232,MVI_20064,46,2,0,1782339394.915927
1233,MVI_20064,46,3,1,1782339394.955343
1234,MVI_20064,46,4,0,1782339394.9953897
1235,MVI_20064,46,5,0,1782339395.0352478
1236,MVI_20064,46,6,0,1782339395.0753777
1237,MVI_20064,46,7,0,1782339395.1153646
1238,MVI_20064,46,8,0,1782339395.1553023
1239,MVI_20064,46,9,0,1782339395.1954103
1240,MVI_20064,46,10,0,1782339395.2353745
1241,MVI_20064,46,11,0,1782339395.2753613
1242,MVI_20064,46,12,0,1782339395.3152928
1243,MVI_20064,46,13,0,1782339395.355348
1244,MVI_20064,47,0,0,1782339395.4052334
1245,MVI_20064,47,1,0,1782339395.4353848
1246,MVI_20064,47,2,0,1782339395.475273
1247,MVI_20064,47,3,1,1782339395.5153215
1248,MVI_20064,47,4,0,1782339395.5552464
1249,MVI_20064,47,5,0,1782339395.5954945
1250,MVI_20064,47,6,0,1782339395.6352642
1251,MVI_20064,47,7,0,1782339395.6752853
1252,MVI_20064,47,8,0,1782339395.715409
1253,MVI_20064,47,9,0,1782339395.7552478
1254,MVI_20064,47,10,0,1782339395.795324
1255,MVI_20064,47,11,0,1782339395.8353996
1256,MVI_20064,47,12,0,1782339395.8753867
1257,MVI_20064,47,13,0,1782339395.9153955
1258,MVI_20064,48,0,0,1782339395.9617968
1259,MVI_20064,48,1,0,1782339395.9953034
1260,MVI_20064,48,2,0,1782339396.035445
1261,MVI_20064,48,3,1,1782339396.0752227
1262,MVI_20064,48,4,0,1782339396.115394
1263,MVI_20064,48,5,0,1782339396.1554842
1264,MVI_20064,48,6,0,1782339396.1953707
1265,MVI_20064,48,7,0,1782339396.2354145
1266,MVI_20064,48,8,0,1782339396.2752824
1267,MVI_20064,48,9,0,1782339396.3152764
1268,MVI_20064,48,10,0,1782339396.3552701
1269,MVI_20064,48,11,0,1782339396.3952305
1270,MVI_20064,48,12,0,1782339396.435282
1271,MVI_20064,48,13,0,1782339396.475359
1272,MVI_20064,49,0,0,1782339396.5257368
1273,MVI_20064,49,1,0,1782339396.555322
1274,MVI_20064,49,2,0,1782339396.595491
1275,MVI_20064,49,3,1,1782339396.635408
1276,MVI_20064,49,4,0,1782339396.675412
1277,MVI_20064,49,5,0,1782339396.7152953
1278,MVI_20064,49,6,0,1782339396.7554443
1279,MVI_20064,49,7,0,1782339396.795707
1280,MVI_20064,49,8,0,1782339396.8352728
1281,MVI_20064,49,9,0,1782339396.875278
1282,MVI_20064,49,10,0,1782339396.9154491
1283,MVI_20064,49,11,0,1782339396.9554555
1284,MVI_20064,49,12,0,1782339396.9953501
1285,MVI_20064,49,13,0,1782339397.0352778
1286,MVI_20064,50,0,0,1782339397.0848634
1287,MVI_20064,50,1,0,1782339397.1152852
1288,MVI_20064,50,2,0,1782339397.155285
1289,MVI_20064,50,3,1,1782339397.1953778
1290,MVI_20064,50,4,0,1782339397.2355008
1291,MVI_20064,50,5,0,1782339397.2753844
1292,MVI_20064,50,6,0,1782339397.3152754
1293,MVI_20064,50,7,0,1782339397.355339
1294,MVI_20064,50,8,0,1782339397.3953989
1295,MVI_20064,50,9,0,1782339397.435279
1296,MVI_20064,50,10,0,1782339397.475237
1297,MVI_20064,50,11,0,1782339397.5153828
1298,MVI_20064,50,12,0,1782339397.555653
1299,MVI_20064,50,13,0,1782339397.5952532
1300,MVI_20065,1,0,0,1782339397.8116052
1301,MVI_20065,1,1,0,1782339397.8116243
1302,MVI_20065,1,2,0,1782339397.8116374
1303,MVI_20065,1,3,0,1782339397.81165
1304,MVI_20065,1,4,0,1782339397.8116646
1305,MVI_20065,1,5,0,1782339397.835371
1306,MVI_20065,1,6,2,1782339397.87568
1307,MVI_20065,2,0,0,1782339397.9248939
1308,MVI_20065,2,1,0,1782339397.9554558
1309,MVI_20065,2,2,0,1782339397.9954221
1310,MVI_20065,2,3,0,1782339398.0353048
1311,MVI_20065,2,4,0,1782339398.0752728
1312,MVI_20065,2,5,0,1782339398.1154034
1313,MVI_20065,2,6,2,1782339398.1553864
1314,MVI_20065,3,0,0,1782339398.2022707
1315,MVI_20065,3,1,0,1782339398.2352684
1316,MVI_20065,3,2,0,1782339398.2752767
1317,MVI_20065,3,3,0,1782339398.3153102
1318,MVI_20065,3,4,0,1782339398.355273
1319,MVI_20065,3,5,0,1782339398.395409
1320,MVI_20065,3,6,2,1782339398.4354067
1321,MVI_20065,4,0,0,1782339398.4837863
1322,MVI_20065,4,1,0,1782339398.515475
1323,MVI_20065,4,2,0,1782339398.555384
1324,MVI_20065,4,3,0,1782339398.5953841
1325,MVI_20065,4,4,0,1782339398.635969
1326,MVI_20065,4,5,0,1782339398.6754093
1327,MVI_20065,4,6,2,1782339398.715405
1328,MVI_20065,5,0,0,1782339398.764204
1329,MVI_20065,5,1,0,1782339398.7953293
1330,MVI_20065,5,2,0,1782339398.8354533
1331,MVI_20065,5,3,0,1782339398.8752933
1332,MVI_20065,5,4,0,1782339398.9152722
1333,MVI_20065,5,5,0,1782339398.9554756
1334,MVI_20065,5,6,2,1782339398.9952712
1335,MVI_20065,6,0,0,1782339399.0415707
1336,MVI_20065,6,1,0,1782339399.0758808
1337,MVI_20065,6,2,0,1782339399.115434
1338,MVI_20065,6,3,0,1782339399.15534
1339,MVI_20065,6,4,0,1782339399.195442
1340,MVI_20065,6,5,0,1782339399.2353408
1341,MVI_20065,6,6,2,1782339399.2752774
1342,MVI_20065,7,0,0,1782339399.3249066
1343,MVI_20065,7,1,0,1782339399.3553472
1344,MVI_20065,7,2,0,1782339399.3952363
1345,MVI_20065,7,3,0,1782339399.4358327
1346,MVI_20065,7,4,0,1782339399.4753673
1347,MVI_20065,7,5,0,1782339399.515253
1348,MVI_20065,7,6,2,1782339399.5552728
1349,MVI_20065,8,0,0,1782339399.6054153
1350,MVI_20065,8,1,0,1782339399.6354604
1351,MVI_20065,8,2,0,1782339399.6754048
1352,MVI_20065,8,3,0,1782339399.7153008
1353,MVI_20065,8,4,0,1782339399.7552757
1354,MVI_20065,8,5,0,1782339399.7952805
1355,MVI_20065,8,6,2,1782339399.8354309
1356,MVI_20065,9,0,0,1782339399.8837879
1357,MVI_20065,9,1,0,1782339399.91524
1358,MVI_20065,9,2,0,1782339399.9560328
1359,MVI_20065,9,3,0,1782339399.9953167
1360,MVI_20065,9,4,0,1782339400.035376
1361,MVI_20065,9,5,0,1782339400.0753727
1362,MVI_20065,9,6,2,1782339400.115422
1363,MVI_20065,10,0,0,1782339400.165012
1364,MVI_20065,10,1,0,1782339400.1952803
1365,MVI_20065,10,2,0,1782339400.2352333
1366,MVI_20065,10,3,0,1782339400.2752326
1367,MVI_20065,10,4,0,1782339400.3152838
1368,MVI_20065,10,5,0,1782339400.3552964
1369,MVI_20065,10,6,2,1782339400.3952918
1370,MVI_20065,11,0,0,1782339400.4476845
1371,MVI_20065,11,1,0,1782339400.475269
1372,MVI_20065,11,2,0,1782339400.5152702
1373,MVI_20065,11,3,0,1782339400.5554004
1374,MVI_20065,11,4,0,1782339400.5953386
1375,MVI_20065,11,5,0,1782339400.6352513
1376,MVI_20065,11,6,2,1782339400.6753864
1377,MVI_20065,12,0,0,1782339400.72229
1378,MVI_20065,12,1,0,1782339400.7553098
1379,MVI_20065,12,2,0,1782339400.7960021
1380,MVI_20065,12,3,0,1782339400.8354433
1381,MVI_20065,12,4,0,1782339400.8754015
1382,MVI_20065,12,5,0,1782339400.9153032
1383,MVI_20065,12,6,2,1782339400.9554746
1384,MVI_20065,13,0,0,1782339401.0059326
1385,MVI_20065,13,1,0,1782339401.0352585
1386,MVI_20065,13,2,0,1782339401.075415
1387,MVI_20065,13,3,0,1782339401.1154344
1388,MVI_20065,13,4,0,1782339401.1553552
1389,MVI_20065,13,5,0,1782339401.1953309
1390,MVI_20065,13,6,2,1782339401.235636
1391,MVI_20065,14,0,0,1782339401.2827482
1392,MVI_20065,14,1,0,1782339401.315357
1393,MVI_20065,14,2,0,1782339401.3553472
1394,MVI_20065,14,3,0,1782339401.3953733
1395,MVI_20065,14,4,0,1782339401.4354067
1396,MVI_20065,14,5,0,1782339401.475353
1397,MVI_20065,14,6,2,1782339401.515409
1398,MVI_20065,15,0,0,1782339401.5632212
1399,MVI_20065,15,1,0,1782339401.5953934
1400,MVI_20065,15,2,0,1782339401.6353726
1401,MVI_20065,15,3,0,1782339401.6753268
1402,MVI_20065,15,4,0,1782339401.7153986
1403,MVI_20065,15,5,0,1782339401.755351
1404,MVI_20065,15,6,2,1782339401.7952528
1405,MVI_20065,16,0,0,1782339401.8436868
1406,MVI_20065,16,1,0,1782339401.8753836
1407,MVI_20065,16,2,0,1782339401.915285
1408,MVI_20065,16,3,0,1782339401.9556642
1409,MVI_20065,16,4,0,1782339401.99523
1410,MVI_20065,16,5,0,1782339402.0352318
1411,MVI_20065,16,6,2,1782339402.0753815
1412,MVI_20065,17,0,0,1782339402.1227489
1413,MVI_20065,17,1,0,1782339402.1552436
1414,MVI_20065,17,2,0,1782339402.1952744
1415,MVI_20065,17,3,0,1782339402.235393
1416,MVI_20065,17,4,0,1782339402.275442
1417,MVI_20065,17,5,0,1782339402.3152313
1418,MVI_20065,17,6,2,1782339402.3552647
1419,MVI_20065,18,0,0,1782339402.4020402
1420,MVI_20065,18,1,0,1782339402.4352393
1421,MVI_20065,18,2,0,1782339402.4752588
1422,MVI_20065,18,3,0,1782339402.5152442
1423,MVI_20065,18,4,0,1782339402.5552485
1424,MVI_20065,18,5,0,1782339402.5952568
1425,MVI_20065,18,6,2,1782339402.63589
1426,MVI_20065,19,0,0,1782339402.686861
1427,MVI_20065,19,1,0,1782339402.7152646
1428,MVI_20065,19,2,0,1782339402.7552798
1429,MVI_20065,19,3,0,1782339402.7952905
1430,MVI_20065,19,4,0,1782339402.8353128
1431,MVI_20065,19,5,0,1782339402.8753273
1432,MVI_20065,19,6,2,1782339402.915357
1433,MVI_20065,20,0,0,1782339402.9661012
1434,MVI_20065,20,1,0,1782339402.9952762
1435,MVI_20065,20,2,0,1782339403.035355
1436,MVI_20065,20,3,0,1782339403.0754497
1437,MVI_20065,20,4,0,1782339403.1153657
1438,MVI_20065,20,5,0,1782339403.1552744
1439,MVI_20065,20,6,2,1782339403.195263
1440,MVI_20065,21,0,0,1782339403.2435129
1441,MVI_20065,21,1,0,1782339403.2753887
1442,MVI_20065,21,2,0,1782339403.3154285
1443,MVI_20065,21,3,0,1782339403.355412
1444,MVI_20065,21,4,0,1782339403.3953838
1445,MVI_20065,21,5,0,1782339403.4353776
1446,MVI_20065,21,6,2,1782339403.475416
1447,MVI_20065,22,0,0,1782339403.524448
1448,MVI_20065,22,1,0,1782339403.5552714
1449,MVI_20065,22,2,0,1782339403.595384
1450,MVI_20065,22,3,0,1782339403.635412
1451,MVI_20065,22,4,0,1782339403.6754484
1452,MVI_20065,22,5,0,1782339403.7153437
1453,MVI_20065,22,6,2,1782339403.755391
1454,MVI_20065,23,0,0,1782339403.8074017
1455,MVI_20065,23,1,0,1782339403.8352568
1456,MVI_20065,23,2,0,1782339403.8753808
1457,MVI_20065,23,3,0,1782339403.9152825
1458,MVI_20065,23,4,0,1782339403.9562223
1459,MVI_20065,23,5,0,1782339403.9952674
1460,MVI_20065,23,6,2,1782339404.0354095
1461,MVI_20065,24,0,0,1782339404.0831914
1462,MVI_20065,24,1,0,1782339404.1159165
1463,MVI_20065,24,2,0,1782339404.1552799
1464,MVI_20065,24,3,0,1782339404.195418
1465,MVI_20065,24,4,0,1782339404.2352564
1466,MVI_20065,24,5,0,1782339404.2753084
1467,MVI_20065,24,6,2,1782339404.3154638
1468,MVI_20065,25,0,0,1782339404.3651733
1469,MVI_20065,25,1,0,1782339404.3953986
1470,MVI_20065,25,2,0,1782339404.4353652
1471,MVI_20065,25,3,0,1782339404.4754086
1472,MVI_20065,25,4,0,1782339404.5161848
1473,MVI_20065,25,5,0,1782339404.5554035
1474,MVI_20065,25,6,2,1782339404.5953631
1475,MVI_20065,26,0,0,1782339404.6432738
1476,MVI_20065,26,1,0,1782339404.6760283
1477,MVI_20065,26,2,0,1782339404.7154303
1478,MVI_20065,26,3,0,1782339404.755998
1479,MVI_20065,26,4,0,1782339404.795371
1480,MVI_20065,26,5,0,1782339404.8352284
1481,MVI_20065,26,6,2,1782339404.8753998
1482,MVI_20065,27,0,0,1782339404.922283
1483,MVI_20065,27,1,0,1782339404.9553206
1484,MVI_20065,27,2,0,1782339404.9954026
1485,MVI_20065,27,3,0,1782339405.03532
1486,MVI_20065,27,4,0,1782339405.075361
1487,MVI_20065,27,5,0,1782339405.1153796
1488,MVI_20065,27,6,2,1782339405.1554048
1489,MVI_20065,28,0,0,1782339405.2014353
1490,MVI_20065,28,1,0,1782339405.2352889
1491,MVI_20065,28,2,0,1782339405.2753584
1492,MVI_20065,28,3,0,1782339405.315325
1493,MVI_20065,28,4,0,1782339405.3553326
1494,MVI_20065,28,5,0,1782339405.395442
1495,MVI_20065,28,6,2,1782339405.4353569
1496,MVI_20065,29,0,0,1782339405.4839969
1497,MVI_20065,29,1,0,1782339405.51535
1498,MVI_20065,29,2,0,1782339405.5557387
1499,MVI_20065,29,3,0,1782339405.5954545
1500,MVI_20065,29,4,0,1782339405.6355972
1501,MVI_20065,29,5,0,1782339405.6752837
1502,MVI_20065,29,6,2,1782339405.7153068
1503,MVI_20065,30,0,0,1782339405.7614965
1504,MVI_20065,30,1,0,1782339405.7953193
1505,MVI_20065,30,2,0,1782339405.8353853
1506,MVI_20065,30,3,0,1782339405.875415
1507,MVI_20065,30,4,0,1782339405.915342
1508,MVI_20065,30,5,0,1782339405.9558325
1509,MVI_20065,30,6,2,1782339405.9958797
1510,MVI_20065,31,0,0,1782339406.0462492
1511,MVI_20065,31,1,0,1782339406.0752215
1512,MVI_20065,31,2,0,1782339406.1153207
1513,MVI_20065,31,3,0,1782339406.1554494
1514,MVI_20065,31,4,0,1782339406.1953194
1515,MVI_20065,31,5,0,1782339406.235864
1516,MVI_20065,31,6,2,1782339406.2752914
1517,MVI_20065,32,0,0,1782339406.324028
1518,MVI_20065,32,1,0,1782339406.3552742
1519,MVI_20065,32,2,0,1782339406.395249
1520,MVI_20065,32,3,0,1782339406.4353652
1521,MVI_20065,32,4,0,1782339406.4752254
1522,MVI_20065,32,5,0,1782339406.515227
1523,MVI_20065,32,6,2,1782339406.555388
1524,MVI_20065,33,0,0,1782339406.6027477
1525,MVI_20065,33,1,0,1782339406.6353416
1526,MVI_20065,33,2,0,1782339406.675325
1527,MVI_20065,33,3,0,1782339406.7152884
1528,MVI_20065,33,4,0,1782339406.755303
1529,MVI_20065,33,5,0,1782339406.7952409
1530,MVI_20065,33,6,2,1782339406.8353627
1531,MVI_20065,34,0,0,1782339406.8832748
1532,MVI_20065,34,1,0,1782339406.9152796
1533,MVI_20065,34,2,0,1782339406.9556465
1534,MVI_20065,34,3,0,1782339406.9952722
1535,MVI_20065,34,4,0,1782339407.0352862
1536,MVI_20065,34,5,0,1782339407.0752785
1537,MVI_20065,34,6,2,1782339407.1152596
1538,MVI_20065,35,0,0,1782339407.1650753
1539,MVI_20065,35,1,0,1782339407.1953962
1540,MVI_20065,35,2,0,1782339407.2354126
1541,MVI_20065,35,3,0,1782339407.2752736
1542,MVI_20065,35,4,0,1782339407.3152757
1543,MVI_20065,35,5,0,1782339407.3553145
1544,MVI_20065,35,6,2,1782339407.3952773
1545,MVI_20065,36,0,0,1782339407.4408607
1546,MVI_20065,36,1,0,1782339407.4754117
1547,MVI_20065,36,2,0,1782339407.5153375
1548,MVI_20065,36,3,0,1782339407.5553596
1549,MVI_20065,36,4,0,1782339407.595236
1550,MVI_20065,36,5,0,1782339407.6353276
1551,MVI_20065,36,6,2,1782339407.675235
1552,MVI_20065,37,0,0,1782339407.7240252
1553,MVI_20065,37,1,0,1782339407.7552729
1554,MVI_20065,37,2,0,1782339407.7952445
1555,MVI_20065,37,3,0,1782339407.8352733
1556,MVI_20065,37,4,0,1782339407.8753068
1557,MVI_20065,37,5,0,1782339407.9153101
1558,MVI_20065,37,6,0,1782339407.9553916
1559,MVI_20065,37,7,2,1782339407.995287
1560,MVI_20065,38,0,0,1782339408.0416894
1561,MVI_20065,38,1,0,1782339408.0752482
1562,MVI_20065,38,2,0,1782339408.1152651
1563,MVI_20065,38,3,0,1782339408.1553829
1564,MVI_20065,38,4,0,1782339408.1954176
1565,MVI_20065,38,5,0,1782339408.235427
1566,MVI_20065,38,6,0,1782339408.2753894
1567,MVI_20065,38,7,2,1782339408.3153186
1568,MVI_20065,39,0,0,1782339408.3637273
1569,MVI_20065,39,1,0,1782339408.3953881
1570,MVI_20065,39,2,0,1782339408.4353275
1571,MVI_20065,39,3,0,1782339408.4753888
1572,MVI_20065,39,4,0,1782339408.5154626
1573,MVI_20065,39,5,0,1782339408.555385
1574,MVI_20065,39,6,0,1782339408.5953913
1575,MVI_20065,39,7,2,1782339408.6353467
1576,MVI_20065,40,0,0,1782339408.6820054
1577,MVI_20065,40,1,0,1782339408.7153738
1578,MVI_20065,40,2,0,1782339408.755307
1579,MVI_20065,40,3,0,1782339408.7952576
1580,MVI_20065,40,4,0,1782339408.8352304
1581,MVI_20065,40,5,0,1782339408.875288
1582,MVI_20065,40,6,0,1782339408.9152827
1583,MVI_20065,40,7,2,1782339408.9552734
1584,MVI_20065,41,0,0,1782339409.0037098
1585,MVI_20065,41,1,0,1782339409.0352771
1586,MVI_20065,41,2,0,1782339409.075273
1587,MVI_20065,41,3,0,1782339409.1154606
1588,MVI_20065,41,4,0,1782339409.1554072
1589,MVI_20065,41,5,0,1782339409.1953213
1590,MVI_20065,41,6,0,1782339409.2354136
1591,MVI_20065,41,7,2,1782339409.275388
1592,MVI_20065,42,0,0,1782339409.324797
1593,MVI_20065,42,1,0,1782339409.355236
1594,MVI_20065,42,2,0,1782339409.3954718
1595,MVI_20065,42,3,0,1782339409.4353623
1596,MVI_20065,42,4,0,1782339409.4754028
1597,MVI_20065,42,5,0,1782339409.5153844
1598,MVI_20065,42,6,0,1782339409.5553117
1599,MVI_20065,42,7,2,1782339409.5953853
1600,MVI_20065,43,0,0,1782339409.6433184
1601,MVI_20065,43,1,0,1782339409.675391
1602,MVI_20065,43,2,0,1782339409.7153945
1603,MVI_20065,43,3,0,1782339409.7553682
1604,MVI_20065,43,4,0,1782339409.7953029
1605,MVI_20065,43,5,0,1782339409.8353822
1606,MVI_20065,43,6,0,1782339409.8754454
1607,MVI_20065,43,7,2,1782339409.9157512
1608,MVI_20065,44,0,0,1782339409.9623983
1609,MVI_20065,44,1,0,1782339409.995285
1610,MVI_20065,44,2,0,1782339410.0352707
1611,MVI_20065,44,3,0,1782339410.0753694
1612,MVI_20065,44,4,0,1782339410.1155024
1613,MVI_20065,44,5,0,1782339410.1553597
1614,MVI_20065,44,6,0,1782339410.1952565
1615,MVI_20065,44,7,2,1782339410.2352698
1616,MVI_20065,45,0,0,1782339410.283878
1617,MVI_20065,45,1,0,1782339410.3153143
1618,MVI_20065,45,2,0,1782339410.3552778
1619,MVI_20065,45,3,0,1782339410.3958461
1620,MVI_20065,45,4,0,1782339410.4352653
1621,MVI_20065,45,5,0,1782339410.4752996
1622,MVI_20065,45,6,0,1782339410.5153837
1623,MVI_20065,45,7,2,1782339410.555373
1624,MVI_20065,46,0,0,1782339410.6005304
1625,MVI_20065,46,1,0,1782339410.6353054
1626,MVI_20065,46,2,0,1782339410.6753788
1627,MVI_20065,46,3,0,1782339410.7153757
1628,MVI_20065,46,4,0,1782339410.7553256
1629,MVI_20065,46,5,0,1782339410.7956436
1630,MVI_20065,46,6,0,1782339410.835268
1631,MVI_20065,46,7,2,1782339410.8757598
1632,MVI_20065,47,0,0,1782339410.9239435
1633,MVI_20065,47,1,0,1782339410.9552174
1634,MVI_20065,47,2,0,1782339410.995274
1635,MVI_20065,47,3,0,1782339411.0352376
1636,MVI_20065,47,4,0,1782339411.0752938
1637,MVI_20065,47,5,0,1782339411.1153247
1638,MVI_20065,47,6,0,1782339411.155367
1639,MVI_20065,47,7,2,1782339411.1952484
1640,MVI_20065,48,0,0,1782339411.2415566
1641,MVI_20065,48,1,0,1782339411.2754273
1642,MVI_20065,48,2,0,1782339411.3152573
1643,MVI_20065,48,3,0,1782339411.3552155
1644,MVI_20065,48,4,0,1782339411.3952231
1645,MVI_20065,48,5,0,1782339411.4353836
1646,MVI_20065,48,6,0,1782339411.4753635
1647,MVI_20065,48,7,2,1782339411.5153806
1648,MVI_20065,49,0,0,1782339411.5622914
1649,MVI_20065,49,1,0,1782339411.5952747
1650,MVI_20065,49,2,0,1782339411.6354022
1651,MVI_20065,49,3,0,1782339411.6753132
1652,MVI_20065,49,4,0,1782339411.7154272
1653,MVI_20065,49,5,0,1782339411.7552714
1654,MVI_20065,49,6,0,1782339411.795264
1655,MVI_20065,49,7,2,1782339411.8354313
1656,MVI_20065,50,0,0,1782339411.8846686
1657,MVI_20065,50,1,0,1782339411.9152458
1658,MVI_20065,50,2,0,1782339411.955417
1659,MVI_20065,50,3,0,1782339411.9954128
1660,MVI_20065,50,4,0,1782339412.0354226
1661,MVI_20065,50,5,0,1782339412.0752394
1662,MVI_20065,50,6,0,1782339412.1154158
1663,MVI_20065,50,7,2,1782339412.155426
